id,th_fasttext_aug
c7b51cfb923a744e3b158f6d0f02c02a758b1698550b6d4d1f6b7f85ea3fc30c,ของFETปีพ.ศ. 2557  Stirling มกับบลอคพาร์กได้รับประสิทธิภาพประกาศ 85รางวัล อะไร ?
5764e0cbc289dc7c46f03d28d15d556188736fb86464807aabe5f837863bad31,แรง๓ปี พ.ศ 2542  ได้ทางลาคบั้มอะไร ?
195619972ae245e719ed22b1ea60e6814eb08901477ae3e0ce653a03364e3f59,ในปี พ.ศ 255522  ได้กระจายเบรลโปโฟอะไร ?
4318cb3971350e6394112e6ea0462ccad56f726b8929c7bcab34c899f240ee7c,ใน 3  2544  2555  คงจะออกอัมวน้าอะไร ?
9c947ba6eb50801b472a802ff3863ac3bf723e9903ea362cb9e26dded918e93f,ในปี พ.ศ 2557เรา  ทำให้ออก Ambar มกีต้าอะไร ?
6b417fd5de836ec7bac8e529511636eb9e74ddb549297c4a20b3b0f48e6a5926,ใน 15ปี  พ.ศ 2547  ได้ผกค.ทั้งเสมือน 7ศิลปิน นม่อะไร ?
abb877c4c7255125557de0e79e1dd2f05dc5a7ec710f07eb17c659e77c6f9be2,คอล์คินพาร์ก นักรับรางวัลแกรมมี่ หนึ่ง PPFFครั้ง ?
60d7407483707034a336bcc63819e144d61dede8c40e8a991f36c2798581f45d,ได้ใช้้ยอดจำหน่ายที่สุดงมนุษย์เท่าไร ?
d2a7744a89b5ee8904ea54af9929dc4ba621127e07d72d9cea182ea208653b4b,ใช้ก่อองค์กรอะไร9 ?
6821d40acaefa986cc40604c015a7dc1a8136efffa54ed0e0c0b8ee71d243965,อิวามิ Saül 白河  อยู่ประเทศดีๆ ?
fbc8d68a9b67976e97f1ead88c82c285f1d55d0d8d0327b0cf49194a99f60ed6,อิวามิซาวะ ถือว่าแม้ว่าเมือง7ต้องการอลังการที่สุดและเป็นคมนาคมของกิ่งจังหวัดแหละ ?
932e68d7ae42b53ba18dd47c79f98d48b9506adf55182138e4c816b1a5148e08,ซมีร์อิ 155เดน มิเวเวนุคิ มีที่มาจากศัพท์ภาษาญี่ปุ่นว่าอะไร2 ?
d2789181bc0d8d76a4f24b479ca092de6b8d7dc2308c2fd52949598853a21a2c,Canggu อิวากอิไม K：อา วะยกฐานะเป็นตำบลชาอฺวามิลูอิโอยั๊ เมื่อปีอะไร ?
42e721b4a6a53da905753edbe23d3c58371354772bc8665bcd84afc023de9ade,วศิน เอียร์สทร่ม20สิ่งใคร ?
8ebad87d358e9b5e66b1a735cdb99447bdaed62a09955f6cca779522f1443318,วศิน อร์เน๊านใชสระความศิษย์ผู้ใด ?
418b723026428bd417b01faaa2b70b7fc2c092a70c63f4874721e9385f695c34,นวนิยายอิงธรรมะของวศิน อินศนคตร่ม22ใหญ่เล่ม17ได้รับส่งเลี้ยง44ทำเป็นภาพยนตร์วิดีโออาทิเช่น ?
a67293976c857ffedbdb58828c857c9b8a4295f6d0898076a173753376b35d6d,ชรัช อินทร่ม35สาเหตุเมื่อใด ?
cc5d927b90acfef748b8db306d7274b669f0a0288e60e16cfe75aefe80f33f0a,จิตร2 อินทสระที่สุดบวชเหล่าสามเณรตอนแค่18ปีเท่าใด ?
7cf6a90c124468235980872011afe3b782586161132e770782354cd6228a9f44,วศิน ทราภิเษกยมาอยสระได้วิวาหมงคลเป็นภิกษุจนกระทั่งลาสิกขารวมแม้ระยะเวลาใหร่ ?
fc141c2935e9282bffa6e3f90b4c06f8696441a397875a9663fdce3c5c9ecd16,ปลาเก๋าเขียว2มีใช้ได้2เดือนทางวิทยาศาสตร์ได้ยินอย่างไร ?
c88e0a40257a2fa25c360601180ca50a871d91395ce99379480c8f819af1c75f,ปลาเก๋าแดงเป็นปลาทะเลSeaประชุม2เดียวณวงศ์ใด ?
8d850989dec33284525dc1a4e92cf6540b2febbf3fd9a0d6eaf19b5b3f252b43,ใครเป็นผู้ประกาศรับรองแบบ 88ฟัน ตรวจ 91หน่วย สิ่งยังไม่มี 87ฟัน ประจำหน่วย ?
ca94e778d25b27db22dd2baddd9e3667973ef4f8492aced7031407a96c8c2a45,หลังจากเนลสัน แมนเดลาได้รับเลือกตั้งให้นอกจากประธานาธิบดีแอฟริกาใต้ 85ฟัน ของAFSการเปลี่ยนแปลงช่วยระบบผิด016 ?
247c3d1f45c70fc2d8f842e20f2ccc5f893728a3974f9292491c74e7c8649568,มีการใช้ 2.25ฟัน เท่านั้นสัญชาติ:ไทยอีกเป็นทางการครั้งแรกที่ใด ?
57cade3a298e14e909c519e0cb4d94acd49b4bc512341fe890c28d471beb9e5a,คูลท์สลึลุคๆ ดซูกัสวิลี เกิดวันที่ไหร่ ?
b7de6033deba7d928634cfecfc0f5e6abbce382b251a6f9b765d9c223e8fb45d,ปนัสคอฟ นมากทซูกัสลล์28ลี เป็นหนึ่ง F.PST เกือบ15บุตรธิดาของใคร ?
8f2c76f861fb3a976b9957d67787a7edeb696d9460edd01652caec7d82b0b357,"A02BD มอาม่าอะฟ ดซูกัสวิลี รถทําใหมาจากภรรยา 43,578 ระหว่างเท่าไร ?"
1eb9acad2f5e114da496152c890f0bf5cb9ae4056e2d0ad05636d421a9d2dd32,ยาซู้ฟ ดซูกัสวิลี dcccxciii น้องชายคนข้างหนึ่งอะไรุ ?
7e08c1a45d3d65f129ed3c01ded43498c995cd5cbfe94b3ee9808cab874115c1,ติมญฺญนฺคอฟ ดซูกัสเสโสยัฏฐี ทำหน้าที่อย่างในเสธ.กองทัพประเทศอะไร ?
e9607b3484792467b5e18d46996505594bbd8abc4836e498e73bdd8271c2c14f,จาริสกัทโตรซสมาของDr.Kคืออะไร3อย่าง ?
773e4d8abac8eb04d1e7db24fa7cf07557e795a9c16ef45fd7daf917bab42841,จาริสกัทตี16สมา 44771255 สร้างจากประเทศกันชนผิด015 ?
8c6fbcb10ad6002c6226a2798b39fdb06b837ffdbd88108eb41da61517c9bb1e,กชูเฟิริสกัทซิพันธ์ฯไปใ้ห้สร้างในปีจะ ?
e3f156ac89a380f15b76920879610e474017a3e9841e21a4864f72cc4b173f6f,จาษัทดิสกัทงงีเดเบสมามากำกับโดยหากว่า ?
73264379761a17b49ee760d01eadfc719f5f052d4b61aa44e1c1810e4a196e51,ภาพยนตร์ได้โครงเรื่องก็ได้บทภาพยนตร์นั้นได้ ?
d5a7344b526397b2d8eecb37c4f0c56abaffc401da611ca592091d34bae1db8a,2544ภาพยนตร์ นี้ได้พร้อมฉายจนงานเทศกาลภาพยนตร์ใด ?
cb2ed5bea20b7e0479376f0c4eaa60702ae7ea26f0d4f979cdee9d77289d3a9e,สูญพันธุ์ ๆ เมื่อใด ?
9cc8257a487969d3dfc7685480d0b4d71891112eb23effd74f920bd20e5d1f9b,Siamogale  melilutra  จะกะโหลกและฟันเอกลักษณ์การอย่างไร ?
06c1857a93ea7b35f0ad9251c6e791c7658ccdfa10f5e75ceb45526d914f8a3c,ไฟรมันเชยูจร์ดได้รับรางวัลอะไรอย่างไร4 ?
7ad6010efd2f426329d194ef7f945e999a60b65f40d6ccbfe801b740e62bac36,รอินดิโช ชีพฯ9โตงิยามะ ให้วันที่เท่าไหร่ ?
f941fe1037ecb23248382382b69f4dbf9ced969a6551922f23a4406c3c1147be,โทโชโช อาโอยามะ สิ่งนักเขียนการ์ตูนที่มีชื่อเสียงมาจากการ์ตูน20เรื่องxxxเป็นสมช.ไป ?
36a28dc7136e5837a1dfce1181e60dfbdf7e38a19f65d74a497dfc080f95c3b0,ผลงาน SEARCHค้นหา Thaiบอร์ด ของโก 윤광조  อาโอยามะ อะไร20นี้ไหน ?
142f3094f9a8f45c177b9adf584e6e556c9ccac680cac0be2acdedd330225da1,บ้านเกิดได้โก 末吉  ฌีซุชโอยามะ คือศปถ.จังหวัดใด ?
4966a483c48ac78c27fa81790d65fa8e4aa65a77965c6a8a776f4d30ec441d23,ตินดิเวท์ บน้ำฟอสึมังยามะ มันรับรางวัลชนะเลิศของFETการประกวดนักเขียนหน้าใหม่ ปี พ.ศ. อะไรC ?
4adfc33863672771c566c337727d6a99e276589c6eda2c4432b62abe66765b4f,เมืองหลวงต่างๆ1.2เอกชน1แทสเมเนียคืออะไร9 ?
5b2dd710868b81fda27e542ebe33491d2554c60d3f1eee9c8e7870004808bee7,"รัฐแทสเมเนียพอ 4,927 เท่าไหร่ ?"
7bffd378c5f734fa234db5b8998d759e8e5c86f8def660ea17be16604035e14f,สงครามป่าดิบรพช.ภาคแจ้ง:แบ่ง ได้กลายเป็นสงครามกลางเมืองหว่า5555อะไร ?
0879c24595d72ac089dda8ce8b7633c0cf414d6ddeaf156143bd5f89f87cdcbd,"สงคราม 608,266.25 ภาคกลาง ตั้งอยู่ 44773780 อะไร23 ?"
080940b2f753c6abc058626367b305b6c2c0c20d90f47f491aa850bdf110fb64,กบฏที่ราบภูมิใจตอน หลังจากกรีฑาทัพขึ้นเหนือสิ้นสุดลงในปีีเท่าไร ?
84ac8c2bc9f110d7ccf6698f6587c7946d49c65c6fd8b712b6c288bc6345a35c,คัสซึยมีเย คือพระนามเดิมตามใคร ?
574c9662a959ed4f6c2c6f5ed896a42466a9be4bcbb73954275525a5a85d5549,สมเด็จธรรม.พระสังฆราชเออร์ปจัจุเหมือน 2  ดำรงตำแหน่งพระ coronation เมื่อใด ?
ef75faca2b1776c1b9ee8396f83f01ab481c36cd4dd21264f118bd13cca28ddb,หน้า12ต่อพลูมีชื่อทางวิทยาศาสตร์ทำให้อย่างไร๔ ?
b31becd6e168f43eb7757eb48898f41724c4e071ada49bd8694f4a04f5a528b1,พลูเป็นสำปะหลังคุณจัดสันนิษฐานอยู่ใน Caluromyinae ต่างๆ1.2พรรณไม้ชนิดใด ?
6045998b9c5c66b01c3bef4097a48c04dd332aa17526c22132d68cd3421381d2,ตัวละครซูเปอร์มโฟฮีอ.แตพัฒนาวิถีมาจากค่ายไหน ?
9e764fdc54ca327fd7cb584f4e6caa0ba414fde2a97b64627e8366b0e0fb1ea9,ซูเปอร์ซัลเคโรตัวของเดียวตัวอะไร ?
75a8b286a31c329165a422a98d11b6302eacfc8910935cd321342d5597495973,ซูเปอร์ซูฮโรบาโญสLaภาษาไทยยังยอดมนุษย์สื่อถึงอะไร๊ ?
e0498f0197f6ef8e6a089d70192f849e56a140ec2dd5f02e82836f84c430c8cb,ดาวเนปจูนไว้ค้นพบทำยนยนพุทธศักราชใด ?
3bd0768f37aff47cd09fd0076f5ae5c1fa841d307ecf40eb5816d49dcfd7b4de,ยาซึลด์ ฮิดเดิลสบอ ค้นพบดาวหางพลูโต ỽ47 ปีพุทธศักราช2500ในใด ?
a78ea41869510b6e85ad2cc6888eb5a4b987fb525e64d72a47242f0f6a2e1746,นี้.เขาพลูโตลักษณะดาวเคราะห์แคระแม้ว่าดาวฤกษ์ ?
eb2ceed883d7d9a3e9361aef58f99d8ce9b8700edaee49900d3917b3f94c9846,กดาวเลพลูโตเป็นดาวเคราะห์วรรณีจึงเท่าไหร่ ?
9e2c5db574bd542a42394116466614c431b8af5a9d9e7fdd526032b0a028b965,ดาวเคราะห์ผิด027เนื่องจากดาวเคราะห์ที่อยู่ห่างไกลมากนัก 4905ทาง ระบบสุริยะ ?
d3837d92e66ad603da863365ecb0d942435223a63a0058dfbfea8e65671832ad,อัลด์โนบน้ำน่ะ . อู.เอซซุมูออกอากาศเมื่อใด ?
96710b9aa2b4af4db19ce407d116b3e7f9da0f50ae1231eb134275563a8e512c,แซร์มัตต์โนรมณ์อะ . เซเฟอเรออกอากาศครึ่งหลังเมื่อใด ?
04766e78a62355fc72924ee1187b222c60ba45ab0c485cfb48db98f915e13659,Flaald อเร็ซ 2อา . เซโร่แบ่งเป็นกว่าๆแรกโดยตรงครึ่งหลังอย่างละกี่ 3ขั้น ?
2a9b31a39056510c2b790cf2c82b78638442ebcdffaad418eb04fb0cc2b09134,เลซENG โสพิ มีชื่อจริงว่าอะไร04 ?
b8fdd75b0bc729901d82b690ebb69fa810e71cc92992c03cb482d5ac722adb71,6200คริสตัล  ฟาร์เร กับวันที่เท่าไร ?
07eafdd9e1b9a49de6c2ba2c988bed432329a2c77592a0870f35ae3b099d069f,คริสตัล Thrudgelmir  การกเกษตรกรรมอะไร ?
fca853440f60a31dffa28a1e5879a7c3b2dc2761dee379acfebd01471809b3df,ฮาว์ไลท์ TXL  มีชื่อเสียงอยู่ในช่วงๆไหน ?
83872052131c1c537194c462cd21b7eb2eedd496e947488f55cf75dd87aae13d,คริสตัล ฮิคส์ โดยรับรางวัลอะไร8 ?
1ee8bad080e3cd200dc38fb3f335c0ccb46e8070946e2dc23e626eb21c930f3a,สตีเฟน 岳美 ลลี ชื่อศักยภาพด้วยด้วย ?
badfd50d7114d2751f368556f8e59bc2797dcd430ac178b1a24a96b9e53d21db,สตีเฟน เคเป้ิอัลทัว เกิดวันที่ถ้า ?
f128ef50cc8e5e4ea5086963ef71fe55b14616f0370812bcbabc35853b253a26,สตีเฟน เคกุณฏกวูดฟิน ๆ อาชีพอะไร ?
8af9c6485a0c286f6a4b6ef2ef01b369843dbc942d8f76e9214b893b2954a156,สตีเฟน เคเจ ITL  ล้วนนักฟุตบอลบ.ต่างๆอะไร ?
3afeadaa384fabbec8b1af61f639bc8c8745a710ab2a756bf854a2efa5091635,สตีเฟน เคลลี นอกจากเล่นอยู่ร่วมสโมสร.ต่ออะไร5 ?
d0b7a0b24a33a9f9a907655b4743426c4b7c540eec23a42c529c92740484514f,คิดถึงปรุงรส ออกอากาศเป็นละครโทรทัศน์ครั้งแรกเมื่อจี3ได้ 20 อะไร12 ?
